target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)cccc2n1CC(=O)O,[CH3:0][c:1]1[c:2]([S:3][c:4]2[cH:5][cH:6][c:7]([Cl:8])[cH:9][cH:10]2)[c:11]2[c:12]([Cl:13])[cH:14][cH:15][cH:16][c:17]2[n:18]1[CH2:19][C:20](=[O:21])[OH:22],CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,[CH3:0][NH:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[c:9]1[c:10]([S:11][c:12]1[cH:13][cH:14][c:15]([Cl:16])[cH:17][cH:18]1)[c:19]([CH3:20])[n:21]2[CH2:22][C:23](=[O:24])[OH:25],"([('Arylchloride', 1, [(13,)])], [])","([('Amide', 1, [(2, 3, 1)])], [('C1 alkane', 1, [(0,)])])","[('Arylchloride', [(13,)])]","defaultdict(<class 'list'>, {'Amide ([NH:1][C:2]=[O:3])': [(2, 12, 'target molecule'), (1, 0, 'C1 alkane ([CH3:0])')]})",2.15,-0.89,octanol/water distribution coefficient (logD at pH 7.4)
Cc1c(Sc2ccc(Cl)cc2)c2c(Cl)cccc2n1CC(=O)O,[CH3:0][c:1]1[c:2]([S:3][c:4]2[cH:5][cH:6][c:7]([Cl:8])[cH:9][cH:10]2)[c:11]2[c:12]([Cl:13])[cH:14][cH:15][cH:16][c:17]2[n:18]1[CH2:19][C:20](=[O:21])[OH:22],CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,[CH3:0][CH2:1][N:2]([C:3]([CH3:4])=[O:5])[c:6]1[cH:7][cH:8][cH:9][c:10]2[c:11]1[c:12]([S:13][c:14]1[cH:15][cH:16][c:17]([Cl:18])[cH:19][cH:20]1)[c:21]([CH3:22])[n:23]2[CH2:24][C:25](=[O:26])[OH:27],"([('Arylchloride', 1, [(13,)])], [])","([('Amide', 1, [(3, 5, 2)])], [('C2 alkane', 1, [(0, 1)]), ('C1 alkane', 1, [(4,)])])","[('Arylchloride', [(13,)])]","defaultdict(<class 'list'>, {'Amide ([N:2][C:3]=[O:5])': [(3, 4, 'C1 alkane ([CH3:4])'), (2, 1, 'C2 alkane ([CH3:0][CH2:1])'), (2, 12, 'target molecule')]})",2.15,1.61,octanol/water distribution coefficient (logD at pH 7.4)
COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,[CH3:0][O:1][c:2]1[cH:3][c:4]([C:5](=[O:6])[N:7]2[CH2:8][CH2:9][O:10][CH2:11][CH2:12]2)[cH:13][cH:14][c:15]1[NH:16][c:17]1[n:18][cH:19][c:20]([Cl:21])[c:22](-[c:23]2[cH:24][n:25][c:26]3[cH:27][cH:28][cH:29][cH:30][n:31]23)[n:32]1,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,[CH3:0][O:1][c:2]1[cH:3][c:4]([N:5]2[CH2:6][CH2:7][N:8]([C:9]([CH3:10])=[O:11])[CH2:12][CH2:13]2)[cH:14][cH:15][c:16]1[NH:17][c:18]1[n:19][cH:20][c:21]([Cl:22])[c:23](-[c:24]2[cH:25][n:26][c:27]3[cH:28][cH:29][cH:30][cH:31][n:32]23)[n:33]1,"([('morpholine', 1, [(8, 9, 10, 11, 12, 7)])], [])","([('piperazine', 1, [(6, 7, 8, 12, 13, 5)])], [('C1 alkane', 1, [(10,)])])","[('morpholine', [(8, 9, 10, 11, 12, 7)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:10])': [(10, 5, 'target molecule')], 'piperazine ([N:5]1[CH2:6][CH2:7][N:8][CH2:12][CH2:13]1)': [(8, 5, 'target molecule'), (5, 4, 'target molecule')]})",3.4,3.65,octanol/water distribution coefficient (logD at pH 7.4)
Cc1ncc(-c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F)n1C(C)C,[CH3:0][c:1]1[n:2][cH:3][c:4](-[c:5]2[n:6][c:7]([NH:8][c:9]3[cH:10][cH:11][c:12]([C:13](=[O:14])[NH:15][CH:16]4[CH2:17][CH2:18][N:19]([CH3:20])[CH2:21][CH2:22]4)[c:23]([F:24])[cH:25]3)[n:26][cH:27][c:28]2[F:29])[n:30]1[CH:31]([CH3:32])[CH3:33],Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,[CH3:0][c:1]1[n:2][cH:3][c:4](-[c:5]2[n:6][c:7]([NH:8][c:9]3[cH:10][cH:11][c:12]([C:13]([NH2:14])=[O:15])[c:16]([F:17])[cH:18]3)[n:19][cH:20][c:21]2[F:22])[n:23]1[CH:24]([CH3:25])[CH3:26],"([('piperidine', 1, [(16, 17, 18, 19, 21, 22)])], [('C1 alkane', 1, [(20,)])])","([], [])","[('piperidine', [(16, 17, 18, 19, 21, 22)]), ('C1 alkane', [(20,)])]","defaultdict(<class 'list'>, {})",2.41,3.14,octanol/water distribution coefficient (logD at pH 7.4)
C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,[CH3:0][C@H:1]([CH2:2][OH:3])[NH:4][c:5]1[n:6][c:7]([S:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[n:16][c:17]2[n:18][c:19]([NH2:20])[s:21][c:22]12,CC[C@@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,[CH3:0][CH2:1][C@@H:2]([CH2:3][OH:4])[NH:5][c:6]1[n:7][c:8]([S:9][CH2:10][c:11]2[cH:12][cH:13][cH:14][cH:15][cH:16]2)[n:17][c:18]2[n:19][c:20]([NH2:21])[s:22][c:23]12,"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",3.12,2.99,octanol/water distribution coefficient (logD at pH 7.4)
C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,[CH3:0][C@H:1]([CH2:2][OH:3])[NH:4][c:5]1[n:6][c:7]([S:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[n:16][c:17]2[n:18][c:19]([NH2:20])[s:21][c:22]12,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,[CH3:0][C@H:1]([CH2:2][OH:3])[NH:4][c:5]1[n:6][c:7]([S:8][CH2:9][c:10]2[cH:11][cH:12][cH:13][c:14]([F:15])[c:16]2[F:17])[n:18][c:19]2[n:20][c:21]([NH2:22])[s:23][c:24]12,"([], [])","([('Arylfluoride', 2, [(15,), (17,)])], [])",[],"defaultdict(<class 'list'>, {'Arylfluoride ([F:17])': [(17, 15, 'target molecule')], 'Arylfluoride ([F:15])': [(15, 14, 'target molecule')]})",3.12,3.29,octanol/water distribution coefficient (logD at pH 7.4)
C[C@@H]1CN(c2noc(C(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,[CH3:0][C@@H:1]1[CH2:2][N:3]([c:4]2[n:5][o:6][c:7]([CH:8]([F:9])[F:10])[n:11]2)[CH2:12][CH2:13][N:14]1[c:15]1[n:16][cH:17][c:18]([O:19][CH2:20][c:21]2[cH:22][cH:23][n:24][cH:25][c:26]2[C:27]#[N:28])[cH:29][n:30]1,C[C@@H]1CN(c2noc(C(F)(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,[CH3:0][C@@H:1]1[CH2:2][N:3]([c:4]2[n:5][o:6][c:7]([C:8]([F:9])([F:10])[F:11])[n:12]2)[CH2:13][CH2:14][N:15]1[c:16]1[n:17][cH:18][c:19]([O:20][CH2:21][c:22]2[cH:23][cH:24][n:25][cH:26][c:27]2[C:28]#[N:29])[cH:30][n:31]1,"([('Fluoride', 2, [(9,), (10,)])], [('C1 alkane', 1, [(8,)])])","([('Trifluoromethyl', 1, [(9, 8, 10, 11)])], [])","[('Fluoride', [(9,), (10,)]), ('C1 alkane', [(8,)])]","defaultdict(<class 'list'>, {'Trifluoromethyl ([C:8]([F:9])([F:10])[F:11])': [(8, 7, 'target molecule')]})",2.85,3.95,octanol/water distribution coefficient (logD at pH 7.4)
C[C@@H]1CN(c2noc(C(F)F)n2)CCN1c1ncc(OCc2ccncc2C#N)cn1,[CH3:0][C@@H:1]1[CH2:2][N:3]([c:4]2[n:5][o:6][c:7]([CH:8]([F:9])[F:10])[n:11]2)[CH2:12][CH2:13][N:14]1[c:15]1[n:16][cH:17][c:18]([O:19][CH2:20][c:21]2[cH:22][cH:23][n:24][cH:25][c:26]2[C:27]#[N:28])[cH:29][n:30]1,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,[CH3:0][CH:1]([CH3:2])[c:3]1[n:4][c:5]([N:6]2[CH2:7][CH2:8][N:9]([c:10]3[n:11][cH:12][c:13]([O:14][CH2:15][c:16]4[cH:17][cH:18][n:19][cH:20][c:21]4[C:22]#[N:23])[cH:24][n:25]3)[C@H:26]([CH3:27])[CH2:28]2)[n:29][o:30]1,"([('Fluoride', 2, [(9,), (10,)])], [])","([], [('C1 alkane', 2, [(0,), (2,)])])","[('Fluoride', [(9,), (10,)])]","defaultdict(<class 'list'>, {'C1 alkane ([CH3:2])': [(2, 8, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 8, 'target molecule')]})",2.85,3.3,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([NH:33][C:34](=[O:35])[C:36]([CH3:37])([CH3:38])[CH3:39])[cH:40][cH:41]2)[CH2:42][CH2:43]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][C@@H:22]([c:23]2[cH:24][cH:25][c:26]([F:27])[cH:28][cH:29]2)[c:30]2[cH:31][cH:32][c:33]([S:34]([CH3:35])(=[O:36])=[O:37])[cH:38][cH:39]2)[CH2:40][CH2:41]1,"([('Amide', 1, [(34, 35, 33)])], [('C4 alkane', 1, [(36, 37, 38, 39)])])","([('Arylfluoride', 1, [(27,)]), ('Sulfonyl', 1, [(34, 36, 37)])], [('C1 alkane', 1, [(35,)])])","[('Amide', [(34, 35, 33)]), ('C4 alkane', [(36, 37, 38, 39)])]","defaultdict(<class 'list'>, {'Sulfonyl ([S:34](=[O:36])=[O:37])': [(34, 26, 'target molecule'), (34, 35, 'C1 alkane ([CH3:35])')], 'Arylfluoride ([F:27])': [(27, 32, 'target molecule')]})",2.98,1.88,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([NH:33][C:34](=[O:35])[C:36]([CH3:37])([CH3:38])[CH3:39])[cH:40][cH:41]2)[CH2:42][CH2:43]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([NH:33][C:34](=[O:35])[CH2:36][c:37]3[cH:38][cH:39][cH:40][cH:41][cH:42]3)[cH:43][cH:44]2)[CH2:45][CH2:46]1,"([], [('C1 alkane', 3, [(37,), (38,), (39,)])])","([('Benzene', 1, [(37, 38, 39, 40, 41, 42)])], [])","[('C1 alkane', [(37,), (38,), (39,)])]","defaultdict(<class 'list'>, {'Benzene ([c:37]1[cH:38][cH:39][cH:40][cH:41][cH:42]1)': [(37, 36, 'target molecule')]})",2.98,3.61,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([NH:33][C:34](=[O:35])[C:36]([CH3:37])([CH3:38])[CH3:39])[cH:40][cH:41]2)[CH2:42][CH2:43]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][C@H:22]([c:23]2[cH:24][cH:25][c:26]([S:27]([CH3:28])(=[O:29])=[O:30])[cH:31][cH:32]2)[c:33]2[cH:34][cH:35][cH:36][c:37]([F:38])[cH:39]2)[CH2:40][CH2:41]1,"([('Amide', 1, [(34, 35, 33)])], [('C4 alkane', 1, [(36, 37, 38, 39)])])","([('Arylfluoride', 1, [(38,)]), ('Sulfonyl', 1, [(27, 29, 30)])], [('C1 alkane', 1, [(28,)])])","[('Amide', [(34, 35, 33)]), ('C4 alkane', [(36, 37, 38, 39)])]","defaultdict(<class 'list'>, {'Arylfluoride ([F:38])': [(38, 27, 'target molecule')], 'Sulfonyl ([S:27](=[O:29])=[O:30])': [(27, 32, 'target molecule'), (27, 28, 'C1 alkane ([CH3:28])')]})",2.98,2.9,octanol/water distribution coefficient (logD at pH 7.4)
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][cH:26][cH:27][cH:28]2)[c:29]2[cH:30][cH:31][c:32]([NH:33][C:34](=[O:35])[C:36]([CH3:37])([CH3:38])[CH3:39])[cH:40][cH:41]2)[CH2:42][CH2:43]1,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,[CH3:0][CH2:1][N:2]([C:3](=[O:4])[CH2:5][c:6]1[cH:7][cH:8][c:9]([S:10]([CH3:11])(=[O:12])=[O:13])[cH:14][cH:15]1)[CH:16]1[CH2:17][CH2:18][N:19]([CH2:20][CH2:21][CH:22]([c:23]2[cH:24][cH:25][c:26]([F:27])[cH:28][cH:29]2)[c:30]2[cH:31][cH:32][c:33]([F:34])[cH:35][cH:36]2)[CH2:37][CH2:38]1,"([('Amide', 1, [(34, 35, 33)])], [('C4 alkane', 1, [(36, 37, 38, 39)])])","([('Arylfluoride', 2, [(27,), (34,)])], [])","[('Amide', [(34, 35, 33)]), ('C4 alkane', [(36, 37, 38, 39)])]","defaultdict(<class 'list'>, {'Arylfluoride ([F:34])': [(34, 26, 'target molecule')], 'Arylfluoride ([F:27])': [(27, 32, 'target molecule')]})",2.98,3.21,octanol/water distribution coefficient (logD at pH 7.4)
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,[CH3:0][CH2:1][CH2:2][CH2:3][c:4]1[n:5][c:6]2[c:7]([NH2:8])[n:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[c:16]2[n:17]1[CH2:18][CH:19]([CH3:20])[CH3:21],CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,[CH3:0][CH2:1][CH2:2][CH2:3][c:4]1[n:5][c:6]2[c:7]([NH2:8])[n:9][c:10]3[cH:11][cH:12][cH:13][cH:14][c:15]3[c:16]2[n:17]1[CH2:18][C:19]([CH3:20])([CH3:21])[OH:22],"([], [])","([('Hydroxy', 1, [(22,)])], [])",[],"defaultdict(<class 'list'>, {'Hydroxy ([OH:22])': [(22, 19, 'target molecule')]})",3.82,2.37,octanol/water distribution coefficient (logD at pH 7.4)
COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,[CH3:0][O:1][c:2]1[cH:3][c:4]([F:5])[cH:6][cH:7][c:8]1-[c:9]1[cH:10][n:11][cH:12][c:13]([CH2:14][NH:15][CH:16]2[CH2:17][CH2:18][CH2:19][CH2:20]2)[cH:21]1,COc1cc(F)ccc1-c1cccc(CNC2CCCC2)c1,[CH3:0][O:1][c:2]1[cH:3][c:4]([F:5])[cH:6][cH:7][c:8]1-[c:9]1[cH:10][cH:11][cH:12][c:13]([CH2:14][NH:15][CH:16]2[CH2:17][CH2:18][CH2:19][CH2:20]2)[cH:21]1,"([('pyridine', 1, [(21, 13, 12, 11, 10, 9)])], [])","([('Benzene', 1, [(9, 10, 11, 12, 13, 21)])], [])","[('pyridine', [(21, 13, 12, 11, 10, 9)])]","defaultdict(<class 'list'>, {'Benzene ([c:9]1[cH:10][cH:11][cH:12][c:13][cH:21]1)': [(9, 8, 'target molecule'), (13, 14, 'target molecule')]})",2.29,2.29,octanol/water distribution coefficient (logD at pH 7.4)
COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,[CH3:0][O:1][c:2]1[cH:3][c:4]([F:5])[cH:6][cH:7][c:8]1-[c:9]1[cH:10][n:11][cH:12][c:13]([CH2:14][NH:15][CH:16]2[CH2:17][CH2:18][CH2:19][CH2:20]2)[cH:21]1,COc1cc(F)ccc1-c1cncc(CNC2CCCCC2)c1,[CH3:0][O:1][c:2]1[cH:3][c:4]([F:5])[cH:6][cH:7][c:8]1-[c:9]1[cH:10][n:11][cH:12][c:13]([CH2:14][NH:15][CH:16]2[CH2:17][CH2:18][CH2:19][CH2:20][CH2:21]2)[cH:22]1,"([], [])","([], [('C1 alkane', 1, [(17,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH2:17])': [(17, 16, 'target molecule'), (17, 17, 'target molecule')]})",2.29,2.6,octanol/water distribution coefficient (logD at pH 7.4)
COCC(=O)N1CCC(n2cc(-c3cnc(N)c(-c4nc5ccccc5o4)c3)cn2)CC1,[CH3:0][O:1][CH2:2][C:3](=[O:4])[N:5]1[CH2:6][CH2:7][CH:8]([n:9]2[cH:10][c:11](-[c:12]3[cH:13][n:14][c:15]([NH2:16])[c:17](-[c:18]4[n:19][c:20]5[cH:21][cH:22][cH:23][cH:24][c:25]5[o:26]4)[cH:27]3)[cH:28][n:29]2)[CH2:30][CH2:31]1,Nc1ncc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,[NH2:0][c:1]1[n:2][cH:3][c:4](-[c:5]2[cH:6][n:7][n:8]([CH:9]3[CH2:10][CH2:11][N:12]([C:13](=[O:14])[CH2:15][OH:16])[CH2:17][CH2:18]3)[cH:19]2)[cH:20][c:21]1-[c:22]1[n:23][c:24]2[cH:25][cH:26][cH:27][cH:28][c:29]2[o:30]1,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Hydroxy', 1, [(16,)])], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Hydroxy ([OH:16])': [(16, 2, 'target molecule')]})",3.4,3.2,octanol/water distribution coefficient (logD at pH 7.4)
Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)c(F)c3)n2)n1C(C)C,[CH3:0][c:1]1[n:2][cH:3][c:4](-[c:5]2[cH:6][cH:7][n:8][c:9]([NH:10][c:11]3[cH:12][cH:13][c:14]([C:15]([NH2:16])=[O:17])[c:18]([F:19])[cH:20]3)[n:21]2)[n:22]1[CH:23]([CH3:24])[CH3:25],Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,[CH3:0][c:1]1[n:2][cH:3][c:4](-[c:5]2[n:6][c:7]([NH:8][c:9]3[cH:10][cH:11][c:12]([C:13]([NH2:14])=[O:15])[c:16]([F:17])[cH:18]3)[n:19][cH:20][c:21]2[F:22])[n:23]1[CH:24]([CH3:25])[CH3:26],"([], [])","([('Arylfluoride', 1, [(22,)])], [])",[],"defaultdict(<class 'list'>, {'Arylfluoride ([F:22])': [(22, 6, 'target molecule')]})",2.8,3.14,octanol/water distribution coefficient (logD at pH 7.4)
Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)c(F)c3)n2)n1C(C)C,[CH3:0][c:1]1[n:2][cH:3][c:4](-[c:5]2[cH:6][cH:7][n:8][c:9]([NH:10][c:11]3[cH:12][cH:13][c:14]([C:15]([NH2:16])=[O:17])[c:18]([F:19])[cH:20]3)[n:21]2)[n:22]1[CH:23]([CH3:24])[CH3:25],Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,[CH3:0][c:1]1[n:2][cH:3][c:4](-[c:5]2[cH:6][cH:7][n:8][c:9]([NH:10][c:11]3[cH:12][cH:13][c:14]([C:15](=[O:16])[N:17]([CH3:18])[CH3:19])[c:20]([F:21])[cH:22]3)[n:23]2)[n:24]1[CH:25]([CH3:26])[CH3:27],"([], [])","([], [('C1 alkane', 2, [(18,), (19,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:19])': [(19, 16, 'target molecule')], 'C1 alkane ([CH3:18])': [(18, 16, 'target molecule')]})",2.8,2.74,octanol/water distribution coefficient (logD at pH 7.4)
CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(-c4n[nH]c(=O)o4)c3)cnc2[nH]1,[CH3:0][CH2:1][NH:2][C:3](=[O:4])[c:5]1[cH:6][c:7]2[c:8](-[n:9]3[cH:10][cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[n:17]3)[c:18](-[c:19]3[cH:20][n:21][cH:22][c:23](-[c:24]4[n:25][nH:26][c:27](=[O:28])[o:29]4)[cH:30]3)[cH:31][n:32][c:33]2[nH:34]1,CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cc(-c4n[nH]c(=O)o4)cnc3OC)cnc2[nH]1,[CH3:0][CH2:1][NH:2][C:3](=[O:4])[c:5]1[cH:6][c:7]2[c:8](-[n:9]3[cH:10][cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[n:17]3)[c:18](-[c:19]3[cH:20][c:21](-[c:22]4[n:23][nH:24][c:25](=[O:26])[o:27]4)[cH:28][n:29][c:30]3[O:31][CH3:32])[cH:33][n:34][c:35]2[nH:36]1,"([], [])","([('Ether', 1, [(31,)])], [('C1 alkane', 1, [(32,)])])",[],"defaultdict(<class 'list'>, {'Ether ([O:31])': [(31, 20, 'target molecule'), (31, 32, 'C1 alkane ([CH3:32])')]})",1.65,2.91,octanol/water distribution coefficient (logD at pH 7.4)
CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(-c4n[nH]c(=O)o4)c3)cnc2[nH]1,[CH3:0][CH2:1][NH:2][C:3](=[O:4])[c:5]1[cH:6][c:7]2[c:8](-[n:9]3[cH:10][cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[n:17]3)[c:18](-[c:19]3[cH:20][n:21][cH:22][c:23](-[c:24]4[n:25][nH:26][c:27](=[O:28])[o:29]4)[cH:30]3)[cH:31][n:32][c:33]2[nH:34]1,CCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cnc(OC)c(-c4n[nH]c(=O)o4)c3)cnc2[nH]1,[CH3:0][CH2:1][NH:2][C:3](=[O:4])[c:5]1[cH:6][c:7]2[c:8](-[n:9]3[cH:10][cH:11][c:12]([C:13]([F:14])([F:15])[F:16])[n:17]3)[c:18](-[c:19]3[cH:20][n:21][c:22]([O:23][CH3:24])[c:25](-[c:26]4[n:27][nH:28][c:29](=[O:30])[o:31]4)[cH:32]3)[cH:33][n:34][c:35]2[nH:36]1,"([], [])","([('Ether', 1, [(23,)])], [('C1 alkane', 1, [(24,)])])",[],"defaultdict(<class 'list'>, {'Ether ([O:23])': [(23, 22, 'target molecule'), (23, 24, 'C1 alkane ([CH3:24])')]})",1.65,2.32,octanol/water distribution coefficient (logD at pH 7.4)
CN(C)CCCN1c2ccccc2Sc2ccccc21,[CH3:0][N:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[S:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]21,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,[CH3:0][N:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[S:13][c:14]2[cH:15][cH:16][c:17]([Cl:18])[cH:19][c:20]21,"([], [])","([('Arylchloride', 1, [(18,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:18])': [(18, 17, 'target molecule')]})",2.56,3.37,octanol/water distribution coefficient (logD at pH 7.4)
