target_smiles,ref_smiles
C#CC(=O)[C@H](CO)NC,CN[C@@H](CO)C(=O)C#N
C#CC(=O)[C@H](CO)OC,CO[C@@H](CO)C(=O)C#N
CCC(CC)C(=O)C=O,CC[C@@H](CO)C(=O)C=O
CC[C@@H](CO)C(=O)C=O,O=CC(=O)C(CO)CO
CC[C@@H](OC)C(=O)C=O,CO[C@@H](CO)C(=O)C=O
CCC(=O)C(CO)CO,CCC(=O)C(CC)CC
CCC(=O)C(CO)CO,CCC(=O)[C@@H](CC)CO
CCC(=O)[C@@H](CO)OC,CO[C@@H](CO)C(=O)CO
CCC(=O)C(CC)CC,CCC(=O)[C@@H](CC)CO
CCC(CC)C(=O)CO,CC[C@@H](CO)C(=O)CO
CCC(CC)C(=O)NC,CC[C@@H](CO)C(=O)NC
CCC(CC)C(=O)OC,CC[C@@H](CO)C(=O)OC
CC[C@@H](CO)C([NH-])OC,COC([NH-])C(CO)CO
CCC(=O)[C@@H](CC)CO,CC[C@@H](CO)C(=O)CO
CC[C@@H](CO)C(=O)NC,CNC(=O)C(CO)CO
CC[C@@H](CO)C(=O)OC,COC(=O)C(CO)CO
CC[C@@H](OC)C(=O)CO,CO[C@@H](CO)C(=O)CO
CC[C@@H](OC)C(=O)NC,CNC(=O)[C@@H](CO)OC
CC(C)(C)C(CO)CO,CC[C@@H](CO)C(C)(C)C
CC(C)(O)C(CO)CO,CC[C@@H](CO)C(C)(C)O
CCC(CC)C(C)(C)O,CC[C@@H](CO)C(C)(C)O
C#C[C@H](C)C(CO)CO,C#C[C@H](C)[C@@H](CC)CO
C[C@@H](C#N)C(CO)CO,CC[C@@H](CO)[C@@H](C)C#N
C#C[C@H](C)C(CC)CC,C#C[C@H](C)[C@@H](CC)CO
CCC(CC)[C@@H](C)C#N,CC[C@@H](CO)[C@@H](C)C#N
CCC(CC)[C@@H](N)C#N,CC[C@@H](CO)[C@@H](N)C#N
C#C[C@H](O)C(CC)CC,C#C[C@H](O)[C@@H](CC)CO
CCC(CC)[C@@H](O)C#N,CC[C@@H](CO)[C@@H](O)C#N
CC[C@@H](CO)[C@@H](N)C#N,N#C[C@H](N)C(CO)CO
C#C[C@H](O)[C@@H](CC)CO,C#C[C@H](O)C(CO)CO
CC[C@@H](CO)[C@@H](O)C#N,N#C[C@H](O)C(CO)CO
C[C@@H](C=O)C(CO)CO,CC[C@@H](CO)[C@@H](C)C=O
CCC(CC)[C@@H](C)C=O,CC[C@@H](CO)[C@@H](C)C=O
CCC(CC)[C@@H](O)C=O,CC[C@@H](CO)[C@@H](O)C=O
CCC(CC)N(C)C=O,CC[C@@H](CO)N(C)C=O
CC[C@@H](CO)[C@@H](O)C=O,O=C[C@H](O)C(CO)CO
CC[C@@H](CO)N(C)C=O,CN(C=O)C(CO)CO
CC1(C(CO)CO)CC1,CC[C@@H](CO)C1(C)CC1
C[C@@]1(C(CO)CO)CO1,CC[C@@H](CO)[C@@]1(C)CO1
CCC(CC)[C@@]1(C)CO1,CC[C@@H](CO)[C@@]1(C)CO1
CCC(CC)C1(O)CC1,CC[C@@H](CO)C1(O)CC1
C[C@H]1C[C@H]1C(CO)CO,CC[C@@H](CO)[C@H]1C[C@H]1C
C[C@H]1C[N@H+]1C(CO)CO,CC[C@@H](CO)[N@H+]1C[C@H]1C
C[C@H]1O[C@H]1C(CO)CO,CC[C@@H](CO)[C@H]1O[C@H]1C
CCC(CC)[C@H]1C[C@H]1C,CC[C@@H](CO)[C@H]1C[C@H]1C
CCC(CC)[C@H]1C[C@H]1O,CC[C@@H](CO)[C@H]1C[C@H]1O
CCC(CC)[C@H]1C[N@H+]1C,CC[C@@H](CO)[C@H]1C[N@H+]1C
CCC(CC)[C@H]1O[C@H]1C,CC[C@@H](CO)[C@H]1O[C@H]1C
CC[C@@H](CO)[C@H]1C[C@H]1O,OCC(CO)[C@H]1C[C@H]1O
CC[C@@H](CO)[C@H]1C[N@H+]1C,C[N@H+]1C[C@H]1C(CO)CO
CC[C@@H](OC)[C@H]1O[C@H]1C,CO[C@@H](CO)[C@H]1O[C@H]1C
CCC(CC)C1CCC1,CC[C@@H](CO)C1CCC1
CCC(CC)[C@H]1CCO1,CC[C@@H](CO)[C@H]1CCO1
CCC(CC)C1COC1,CC[C@@H](CO)C1COC1
CC[C@@H](CO)C1CCC1,OCC(CO)C1CCC1
CC[C@@H](CO)[C@H]1CCO1,OCC(CO)[C@H]1CCO1
CC[C@@H](CO)C1COC1,OCC(CO)C1COC1
CC#CCC(CO)CO,CC#CC[C@@H](CC)CO
CC#CCC(CC)CC,CC#CC[C@@H](CC)CO
CC([NH-])OC(CO)CO,CC[C@@H](CO)OC(C)[NH-]
CC(=O)CC(CO)CO,CC[C@@H](CO)CC(C)=O
CC(=O)NC(CO)CO,CC[C@@H](CO)NC(C)=O
CC(=O)OC(CO)CO,CC[C@@H](CO)OC(C)=O
CC[C@@H](CC(N)=O)OC,CO[C@@H](CO)CC(N)=O
CCC(CC)CC(C)=O,CC[C@@H](CO)CC(C)=O
CCC(CC)CC(N)=O,CC[C@@H](CO)CC(N)=O
CCC(CC)NC(C)=O,CC[C@@H](CO)NC(C)=O
CCC(CC)NC(N)=O,CC[C@@H](CO)NC(N)=O
CCC(CC)OC(C)=O,CC[C@@H](CO)OC(C)=O
CCC(CC)OC(N)=O,CC[C@@H](CO)OC(N)=O
CC[C@@H](CO)CC(N)=O,NC(=O)CC(CO)CO
CC[C@@H](CO)NC(N)=O,NC(=O)NC(CO)CO
CC[C@@H](CO)OC(N)=O,NC(=O)OC(CO)CO
CC(C)CC(CO)CO,CC[C@@H](CO)CC(C)C
CC(C)OC(CO)CO,CC[C@@H](CO)OC(C)C
C[C@@H](O)CC(CO)CO,CC[C@@H](CO)C[C@@H](C)O
CCC(CC)C[C@@H](C)O,CC[C@@H](CO)C[C@@H](C)O
CCC(CC)CC1CC1,CC[C@@H](CO)CC1CC1
CCC(CC)C[C@H]1CO1,CC[C@@H](CO)C[C@H]1CO1
CCC(CC)C[NH+]1CC1,CC[C@@H](CO)C[NH+]1CC1
CCC(CC)OC1CC1,CC[C@@H](CO)OC1CC1
CC[C@@H](CO)CC1CC1,OCC(CO)CC1CC1
CC[C@@H](CO)C[C@H]1CO1,OCC(CO)C[C@H]1CO1
CC[C@@H](CO)C[NH+]1CC1,OCC(CO)C[NH+]1CC1
CC[C@@H](CO)OC1CC1,OCC(CO)OC1CC1
CCC(CC)O[CH+][NH2+]C,CC[C@@H](CO)O[CH+][NH2+]C
CC[C@@H](CO)O[CH+][NH2+]C,C[NH2+][CH+]OC(CO)CO
C#CCCC(CC)CC,C#CCC[C@@H](CC)CO
CCC(CC)CCC#N,CC[C@@H](CO)CCC#N
CCC(CC)NCC#N,CC[C@@H](CO)NCC#N
C#CCOC(CC)CC,C#CCO[C@@H](CC)CO
CCC(CC)OCC#N,CC[C@@H](CO)OCC#N
C#CCC[C@@H](CC)CO,C#CCCC(CO)CO
CC[C@@H](CO)CCC#N,N#CCCC(CO)CO
CC[C@@H](CO)NCC#N,N#CCNC(CO)CO
C#CCO[C@@H](CC)CO,C#CCOC(CO)CO
CC[C@@H](CO)OCC#N,N#CCOC(CO)CO
CCC(CC)CCC=O,CC[C@@H](CO)CCC=O
CCC(CC)CNC=O,CC[C@@H](CO)CNC=O
CCC(CC)COC=O,CC[C@@H](CO)COC=O
CCC(CC)OCC=O,CC[C@@H](CO)OCC=O
CC[C@@H](CO)CCC=O,O=CCCC(CO)CO
CC[C@@H](CO)CNC=O,O=CNCC(CO)CO
CC[C@@H](CO)COC=O,O=COCC(CO)CO
CC[C@@H](CO)OCC=O,O=CCOC(CO)CO
CC(=O)[C@@H](CO)O[CH+][NH-],CC[C@@H](O[CH+][NH-])C(C)=O
CC(=O)[C@@H](CO)OC=O,CC[C@@H](OC=O)C(C)=O
CC[C@@H](NC=O)C(C)=O,CC[C@@H](NC=O)C(N)=O
CC(C)[C@@H](CO)NC=O,C[C@@H](O)[C@@H](CO)NC=O
CC(C)[C@@H](CO)OC=O,C[C@@H](O)[C@@H](CO)OC=O
COC(CC=O)CC=O,COC[C@@H](CC=O)OC
C#CCN[C@@H](C#N)CN,N#CCN[C@@H](C#N)CN
C#CCN[C@@H](C#N)CO,N#CCN[C@@H](C#N)CO
C#C[C@H](CO[CH+][NH-])OC,CO[C@H](C#N)CO[CH+][NH-]
C#C[C@H](COC=O)OC,CO[C@H](C#N)COC=O
C#C[C@@]1(CO)[C@H](C)[C@@H]1C,C#C[C@@]1(CO)[C@H](O)[C@@H]1C
C[C@@H]1[C@H](C)[C@]1(C#N)CO,C[C@H]1[C@@H](O)[C@@]1(C#N)CO
C[C@H]1[C@@H](O)[C@@]1(C#N)CO,N#C[C@@]1(CO)[C@H](O)[C@@H]1O
C#C[C@@]1(CC)[C@H](O)[C@@H]1C,C#C[C@@]1(CC)[C@H](O)[C@@H]1O
CC[C@]1(C#N)[C@H](O)[C@@H]1C,CC[C@]1(C#N)[C@H](O)[C@@H]1O
CN[C@]1(C#N)[C@H](N)[C@@H]1C,CN[C@]1(C#N)[C@H](N)[C@@H]1N
CN[C@]1(C#N)[C@H](O)[C@@H]1C,CN[C@]1(C#N)[C@H](O)[C@@H]1O
C#C[C@@]1(OC)[C@H](O)[C@@H]1C,C#C[C@@]1(OC)[C@H](O)[C@@H]1O
CO[C@]1(C#N)[C@H](N)[C@@H]1C,CO[C@]1(C#N)[C@H](N)[C@@H]1N
CO[C@]1(C#N)[C@H](O)[C@@H]1C,CO[C@]1(C#N)[C@H](O)[C@@H]1O
N#C[C@@]1(CO)[C@H](N)[C@@H]1N,N#C[C@@]1(CO)[C@H](O)[C@@H]1N
C#C[C@]1(CC)[C@H]2CC[N@H+]21,CC[C@@]1(C#N)[C@H]2CC[N@H+]21
CC[C@]1(N)[C@H](C#N)[C@@H]1N,CC[C@]1(O)[C@H](C#N)[C@@H]1N
CC[C@]1(N)[C@H](C#N)[C@@H]1O,CC[C@]1(O)[C@H](C#N)[C@@H]1O
N#C[C@@H]1[C@H](O)[C@@]1(N)CO,N#C[C@@H]1[C@H](O)[C@]1(O)CO
N#C[C@@H]1[C@H](N)[C@@]1(N)CO,N#C[C@@H]1[C@H](N)[C@@]1(O)CO
C[C@]1(CO)[C@H](C=O)[C@@H]1O,CC[C@]1(C)[C@H](C=O)[C@@H]1O
C[C@H]1O[C@H]([NH-])[C@]1(N)CO,C[C@H]1O[C@H]([NH-])[C@]1(O)CO
C[C@@H]1C[C@H](C)[C@@]1(C)CO,C[C@H]1C[C@@H](O)[C@]1(C)CO
CC[C@]1(C)[C@H](O)C[C@@H]1C,CC[C@]1(C)[C@H](O)C[C@@H]1O
CO[C@]1(C)[C@H](O)C[C@@H]1C,CO[C@]1(C)[C@H](O)C[C@@H]1O
C[C@]1(CO)[C@@H]2[C@H]3C[C@@H]2[C@H]31,C[C@]1(CO)[C@@H]2[C@@H]3C[C@@H]3[C@@H]21
CC[C@]1(C)[C@H]2[C@@H]3C[C@H]2[C@@H]31,CC[C@]1(C)[C@@H]2[C@@H]3C[C@@H]3[C@@H]21
CC[C@]1(O)[C@@H]2[C@H]3C[C@@H]2[C@H]31,CC[C@]1(O)[C@@H]2[C@@H]3C[C@@H]3[C@@H]21
CO[C@]1(C)[C@H]2[C@@H]3C[C@H]2[C@@H]31,CO[C@]1(C)[C@@H]2[C@@H]3C[C@@H]3[C@@H]21
OC[C@]1(O)[C@H]2[C@@H]3C[C@H]2[C@@H]31,OC[C@]1(O)[C@@H]2[C@@H]3C[C@@H]3[C@@H]21
C[C@]12C[C@H](C1)[C@]2(O)CO,CC[C@@]1(O)[C@H]2C[C@]1(C)C2
C[C@@]12C[C@@H](O1)[C@]2(O)CO,CC[C@@]1(O)[C@H]2C[C@]1(C)O2
C[C@]1(CO)C(=O)[C@@H]2O[C@@H]21,CC[C@]1(C)C(=O)[C@@H]2O[C@@H]21
C[C@]1(CO)C(=O)[C@@H]2C[N@@H+]21,CC[C@]1(C)C(=O)[C@@H]2C[N@@H+]21
C[C@H]1[N@H+]2C[C@H]2[C@]1(C)CO,CC[C@]1(C)[C@H](C)[N@@H+]2C[C@@H]21
C[C@]12CC[C@H]1[C@]2(O)CO,CC[C@@]1(O)[C@H]2CC[C@]21C
C[C@]12CO[C@H]1[C@]2(O)CO,CC[C@@]1(O)[C@H]2OC[C@]21C
C[C@]12OC[C@H]1[C@]2(O)CO,CC[C@@]1(O)[C@H]2CO[C@]21C
CC[C@@]1(C)[C@H]2OC[C@]21O,CC[C@@]1(O)[C@H]2OC[C@]21O
C[C@@]1(CO)[NH2+][CH+]NC1=O,CC[C@@]1(C)[NH2+][CH+]NC1=O
C[C@@]1(CO)[NH2+][CH+]OC1=O,CC[C@@]1(C)[NH2+][CH+]OC1=O
C[C@H]1CC=C[C@]1(O)CO,CC[C@@]1(O)C=CC[C@H]1C
CC1(C)CC(C)(CO)C1,C[C@]1(O)C[C@](C)(CO)C1
CC[C@@]1(O)CN(C)C1=O,CN1C[C@@](O)(CO)C1=O
C[C@H]1[C@@H](O)C[C@]1(C)CO,CC[C@@]1(C)C[C@@H](O)[C@H]1C
C[C@H]1C[C@@](C)(CO)[C@H]1C,CC[C@@]1(C)C[C@@H](C)[C@H]1C
C[C@]1(CO)C=C[C@H](O)C1,CC[C@]1(C)C=C[C@H](O)C1
C#C[C@@]1(O)C[C@@]1(C)CO,C#C[C@@]1(O)C[C@]1(C)CC
C[C@]1(CO)C[C@@]1(C)CO,CC[C@@]1(C)C[C@]1(C)CO
C[C@@]1(CO)C[C@]1(O)CO,CC[C@@]1(C)C[C@]1(O)CO
C[C@@]1(CO)C[C@]1(O)CO,CC[C@@]1(O)C[C@]1(C)CO
C[C@]1(CO)N[C@@]1(C)CO,CC[C@@]1(C)N[C@]1(C)CO
C[C@]1(CO)O[C@@]1(C)CO,CC[C@@]1(C)O[C@]1(C)CO
CC[C@@]1(C)C[C@]1(C)CC,CC[C@@]1(C)C[C@]1(C)CO
CC[C@@]1(C)C[C@]1(O)CC,CC[C@@]1(C)C[C@]1(O)CO
CC[C@@]1(C)C[C@]1(O)CC,CC[C@@]1(O)C[C@]1(C)CO
CC[C@@]1(C)C[C@]1(O)CO,CC[C@@]1(O)C[C@]1(C)CO
CC[C@@]1(C)O[C@]1(C)CC,CC[C@@]1(C)O[C@]1(C)CO
CC[C@@]1(O)C[C@]1(O)CC,CC[C@@]1(O)C[C@]1(O)CO
CC[C@@]1(O)C[C@]1(O)CO,OC[C@@]1(O)C[C@]1(O)CO
CC(=O)[C@H]1N[C@]1(C)CO,CC[C@@]1(C)N[C@H]1C(C)=O
C[C@@]1(CO)CN1C(N)=O,CC[C@@]1(C)CN1C(N)=O
CC(C)[C@H]1C[C@]1(C)CO,C[C@@H](O)[C@H]1C[C@]1(C)CO
CC(C)[C@H]1C[C@]1(O)CO,C[C@@H](O)[C@H]1C[C@]1(O)CO
CC(C)[C@H]1N[C@]1(C)CO,C[C@@H](O)[C@H]1N[C@]1(C)CO
CC(C)[C@H]1O[C@]1(C)CO,C[C@@H](O)[C@H]1O[C@]1(C)CO
C[C@@H](O)[C@H]1N[C@]1(C)CO,CC[C@@]1(C)N[C@H]1[C@@H](C)O
CC[C@@]1(O)C[C@H]1C(C)C,CC[C@@]1(O)C[C@H]1[C@@H](C)O
C[C@@]1(CO)C[C@H]1C1CC1,C[C@@]1(CO)C[C@H]2CC[C@H]21
C[C@@]1(CO)C[C@H]1[C@H]1CO1,C[C@@]1(CO)C[C@H]2OC[C@H]21
C[C@@]1(CO)O[C@H]1[C@H]1CN1,CC[C@@]1(C)O[C@H]1[C@H]1CN1
C[C@@]1(CO)O[C@H]1[C@H]1CO1,CC[C@@]1(C)O[C@H]1[C@H]1CO1
CC[C@@]1(C)C[C@H]1[C@H]1CO1,CC[C@@]1(C)C[C@H]2OC[C@H]21
CC[C@@]1(O)C[C@H]1C1CC1,CC[C@@]1(O)C[C@H]2CC[C@H]21
CC[C@@]1(O)C[C@H]1[C@H]1CO1,CC[C@@]1(O)C[C@H]2OC[C@H]21
CO[C@@]1(C)C[C@H]1C1CC1,CO[C@@]1(C)C[C@H]2CC[C@H]21
CO[C@@]1(C)C[C@H]1[C@H]1CO1,CO[C@@]1(C)C[C@H]2OC[C@H]21
OC[C@@]1(O)C[C@H]1C1CC1,OC[C@@]1(O)C[C@H]2CC[C@H]21
OC[C@@]1(O)C[C@H]1[C@H]1CO1,OC[C@@]1(O)C[C@H]2OC[C@H]21
C[C@@]1(CO)C[C@H]1NC=O,CC[C@@]1(C)C[C@H]1NC=O
C[C@@]1(CO)C[C@H]1OC=O,CC[C@@]1(C)C[C@H]1OC=O
C[C@H]1[C@H]2C[C@@](O)(CO)[C@@H]12,CC[C@@]1(O)C[C@H]2[C@@H](C)[C@H]21
C[C@]12N[C@H]1C[C@]2(O)CO,CC[C@@]1(O)C[C@H]2N[C@]21C
C[C@@]1(CO)O[C@H]2CO[C@H]21,CC[C@@]1(C)O[C@H]2CO[C@H]21
C[C@@]1(CO)CC=C[C@H]1O,CC[C@@]1(C)CC=C[C@H]1O
CC1=C[C@@](O)(CO)CC1,CC[C@]1(O)C=C(C)CC1
C[C@]1(CO)OC[C@@]1(C)O,CC[C@@]1(C)OC[C@]1(C)O
CO[C@@]1(C)CC[C@@]12CO2,CO[C@@]1(C)COC12CC2
CC[C@@]1(O)CN[C@@H]1[NH2+]C,C[NH2+][C@@H]1NC[C@]1(O)CO
CC[C@@]1(O)CO[C@@H]1[NH2+]C,C[NH2+][C@@H]1OC[C@]1(O)CO
C[C@@]1(CO)OC[C@H]2N[C@H]21,CC[C@@]1(C)OC[C@H]2N[C@H]21
C[C@H]1OCC[C@]1(O)CO,CC[C@@]1(O)CCO[C@H]1C
C[C@@H]1[C@H](C)[C@]1(C=O)CO,C[C@H]1[C@@H](O)[C@@]1(C=O)CO
CC[C@]1(C=O)[C@H](O)[C@@H]1C,CC[C@]1(C=O)[C@H](O)[C@@H]1O
CO[C@]1(C=O)[C@H](O)[C@@H]1C,CO[C@]1(C=O)[C@H](O)[C@@H]1O
CC[C@@]1(C#N)CC([NH-])O1,N#C[C@]1(CN)CC([NH-])O1
CC[C@@]1(C#N)CC(=O)O1,N#C[C@]1(CN)CC(=O)O1
CC(=O)C[C@@]1(CO)CN1,CC[C@@]1(CC(C)=O)CN1
CC[C@@]1(CC(C)=O)CN1,CC[C@@]1(CC(=O)O)CN1
CC(C)C[C@@]1(CO)CN1,C[C@@H](O)C[C@@]1(CO)CN1
CC(C)C[C@@]1(CO)CO1,C[C@@H](O)C[C@@]1(CO)CO1
CC[C@]1(C=O)C[C@H](C)C1,CC[C@]1(C=O)C[C@H](O)C1
C[C@@H]1[C@H](C)C1(CO)CO,CC[C@]1(CO)[C@H](C)[C@@H]1C
C[C@H]1[C@@H](O)C1(CO)CO,CC[C@]1(CO)[C@H](O)[C@@H]1C
C[C@H]1[N@@H+](C)C1(CO)CO,CC[C@@]1(CO)[C@@H](C)[N@H+]1C
CCC1(CC)[C@H](O)[C@@H]1C,CC[C@]1(CO)[C@H](O)[C@@H]1C
CCC1(CC)[C@H](O)[C@@H]1O,CC[C@]1(CO)[C@H](O)[C@@H]1O
CC[C@]1(OC)[C@H](O)[C@@H]1C,CC[C@]1(OC)[C@H](O)[C@@H]1O
CO[C@]1(CO)[C@H](C)[C@@H]1C,CO[C@]1(CO)[C@H](O)[C@@H]1C
CO[C@]1(CO)[C@H](O)[C@@H]1C,CO[C@]1(CO)[C@H](O)[C@@H]1O
CC[C@]1(OC)[C@@H]2C[C@H]1C2,CO[C@]1(CO)[C@@H]2C[C@H]1C2
CCC1(CC)[C@@H]2CC[C@@H]21,CC[C@]1(CO)[C@@H]2CC[C@@H]21
CCC1(CC)[C@@H]2OC[C@@H]21,CC[C@]1(CO)[C@@H]2OC[C@@H]21
CC[C@]1(CO)[C@@H]2CC[C@@H]21,OCC1(CO)[C@@H]2CC[C@@H]21
CC[C@@]1(CO)[C@H]2CC[N@H+]21,OCC1(CO)[C@H]2CC[N@H+]21
CC[C@]1(CO)[C@@H]2OC[C@@H]21,OCC1(CO)[C@@H]2OC[C@@H]21
CCC1(CC)CC([NH-])O1,CC[C@@]1(CO)CC([NH-])O1
CCC1(CC)CC(=O)C1,CCC1(CO)CC(=O)C1
CCC1(CC)CC(=O)N1,CC[C@@]1(CO)CC(=O)N1
CCC1(CC)CC(=O)O1,CC[C@@]1(CO)CC(=O)O1
CC[C@@]1(CO)CC([NH-])O1,[NH-]C1CC(CO)(CO)O1
CCC1(CO)CC(=O)C1,O=C1CC(CO)(CO)C1
CC[C@@]1(CO)CC(=O)N1,O=C1CC(CO)(CO)N1
CC[C@@]1(CO)CC(=O)O1,O=C1CC(CO)(CO)O1
CC1CC(CO)(CO)C1,CC[C@]1(CO)C[C@H](C)C1
C[C@H]1CC(CO)(CO)O1,CC[C@@]1(CO)C[C@@H](C)O1
CCC1(CC)C[C@@H](C)O1,CC[C@@]1(CO)C[C@@H](C)O1
CCC1(CC)CC(O)C1,CC[C@]1(CO)C[C@H](O)C1
CC1(C)CC1(CO)CO,CC[C@@]1(CO)CC1(C)C
CC1(C)NC1(CO)CO,CC[C@@]1(CO)NC1(C)C
CC1(C)OC1(CO)CO,CC[C@@]1(CO)OC1(C)C
C[C@@]1(O)CC1(CO)CO,CC[C@@]1(CO)C[C@]1(C)O
CCC1(CC)C[C@]1(C)O,CC[C@@]1(CO)C[C@]1(C)O
C#C[C@@H]1CC1(CC)CC,C#C[C@@H]1C[C@@]1(CC)CO
CCC1(CC)C[C@H]1C#N,CC[C@@]1(CO)C[C@H]1C#N
C#C[C@@H]1NC1(CC)CC,C#C[C@@H]1N[C@@]1(CC)CO
CCC1(CC)N[C@H]1C#N,CC[C@@]1(CO)N[C@H]1C#N
C#C[C@@H]1OC1(CC)CC,C#C[C@@H]1O[C@@]1(CC)CO
CCC1(CC)O[C@H]1C#N,CC[C@@]1(CO)O[C@H]1C#N
C#C[C@@H]1C[C@@]1(CC)OC,C#C[C@@H]1C[C@]1(CO)OC
CC[C@@]1(OC)C[C@H]1C#N,CO[C@@]1(CO)C[C@H]1C#N
C#C[C@@H]1C[C@@]1(CC)CO,C#C[C@@H]1CC1(CO)CO
CC[C@@]1(CO)C[C@H]1C#N,N#C[C@@H]1CC1(CO)CO
C#C[C@@H]1N[C@@]1(CC)CO,C#C[C@@H]1NC1(CO)CO
CC[C@@]1(CO)N[C@H]1C#N,N#C[C@@H]1NC1(CO)CO
C#C[C@@H]1O[C@@]1(CC)CO,C#C[C@@H]1OC1(CO)CO
CC[C@@]1(CO)O[C@H]1C#N,N#C[C@@H]1OC1(CO)CO
CCC1(CC)C[C@H]1C=O,CC[C@@]1(CO)C[C@H]1C=O
CCC1(CC)CN1C=O,CC[C@@]1(CO)CN1C=O
CCC1(CC)N[C@H]1C=O,CC[C@@]1(CO)N[C@H]1C=O
CCC1(CC)O[C@H]1C=O,CC[C@@]1(CO)O[C@H]1C=O
CC[C@@]1(CO)C[C@H]1C=O,O=C[C@@H]1CC1(CO)CO
CC[C@@]1(CO)CN1C=O,O=CN1CC1(CO)CO
CC[C@@]1(CO)N[C@H]1C=O,O=C[C@@H]1NC1(CO)CO
CC[C@@]1(CO)O[C@H]1C=O,O=C[C@@H]1OC1(CO)CO
CCC1(CC)C[C@H]2C[C@H]21,CC[C@@]1(CO)C[C@H]2C[C@H]21
CCC1(CC)C[C@H]2N[C@H]21,CC[C@@]1(CO)C[C@H]2N[C@H]21
CCC1(CC)C[C@H]2O[C@H]21,CC[C@@]1(CO)C[C@H]2O[C@H]21
CCC1(CC)C[N@H+]2C[C@H]21,CC[C@@]1(CO)C[N@H+]2C[C@H]21
CCC1(CC)O[C@H]2C[C@H]21,CC[C@@]1(CO)O[C@H]2C[C@H]21
CC[C@@]1(CO)C[C@H]2C[C@H]21,OCC1(CO)C[C@H]2C[C@H]21
CC[C@@]1(CO)C[C@H]2C[N@H+]21,OCC1(CO)C[C@H]2C[N@H+]21
CC[C@@]1(CO)C[C@H]2N[C@H]21,OCC1(CO)C[C@H]2N[C@H]21
CC[C@@]1(CO)C[C@H]2O[C@H]21,OCC1(CO)C[C@H]2O[C@H]21
CC[C@@]1(CO)C[N@H+]2C[C@H]21,OCC1(CO)C[N@H+]2C[C@H]21
CC[C@@]1(CO)O[C@H]2C[C@H]21,OCC1(CO)O[C@H]2C[C@H]21
CCC1(CC)C[NH2+][CH+]O1,CC[C@@]1(CO)C[NH2+][CH+]O1
CC[C@@]1(CO)C[NH2+][CH+]O1,OCC1(CO)C[NH2+][CH+]O1
CCC1(CC)CCC1=O,CC[C@@]1(CO)CCC1=O
CCC1(CC)CNC1=O,CC[C@@]1(CO)CNC1=O
CCC1(CC)COC1[NH-],CC[C@@]1(CO)COC1[NH-]
CCC1(CC)COC1=O,CC[C@@]1(CO)COC1=O
CCC1(CC)NCC1=O,CC[C@@]1(CO)NCC1=O
CCC1(CC)OCC1=O,CC[C@@]1(CO)OCC1=O
CC[C@@]1(CO)CCC1=O,O=C1CCC1(CO)CO
CC[C@@]1(CO)CNC1=O,O=C1NCC1(CO)CO
CC[C@@]1(CO)COC1[NH-],[NH-][C@H]1OCC1(CO)CO
CC[C@@]1(CO)COC1=O,O=C1OCC1(CO)CO
CC[C@@]1(CO)NCC1=O,O=C1CNC1(CO)CO
CC[C@@]1(CO)OCC1=O,O=C1COC1(CO)CO
CC[C@@]1(OC)COC1=O,CO[C@@]1(CO)COC1=O
C[C@H]1CCC1(CO)CO,CC[C@@]1(CO)CC[C@H]1C
C[C@H]1COC1(CO)CO,CC[C@@]1(CO)OC[C@H]1C
C[C@H]1OCC1(CO)CO,CC[C@@]1(CO)CO[C@H]1C
CCC1(CC)CC[C@H]1C,CC[C@@]1(CO)CC[C@H]1C
CCC1(CC)CC[C@H]1O,CC[C@@]1(CO)CC[C@H]1O
CCC1(CC)CO[C@H]1C,CC[C@@]1(CO)CO[C@H]1C
CCC1(CC)OC[C@H]1C,CC[C@@]1(CO)OC[C@H]1C
CCC1(CC)OC[C@H]1O,CC[C@@]1(CO)OC[C@H]1O
CC[C@@]1(CO)CC[C@H]1O,OCC1(CO)CC[C@H]1O
CC[C@@]1(CO)OC[C@H]1O,OCC1(CO)OC[C@H]1O
CCC1(CC)C=CCC1,CC[C@]1(CO)C=CCC1
CCC1(CC)CO[CH+][NH2+]1,CC[C@@]1(CO)CO[CH+][NH2+]1
CCC1(CC)C=CCO1,CC[C@]1(CO)C=CCO1
CC[C@]1(CO)C=CCC1,OCC1(CO)C=CCC1
CC[C@@]1(CO)CO[CH+][NH2+]1,OCC1(CO)CO[CH+][NH2+]1
CC[C@]1(CO)C=CCO1,OCC1(CO)C=CCO1
CCC1(CC)CCCO1,CC[C@@]1(CO)CCCO1
CCC1(CC)CCOC1,CC[C@@]1(CO)CCOC1
CCC1(CC)COCO1,CC[C@@]1(CO)COCO1
CC[C@@]1(CO)CCCO1,OCC1(CO)CCCO1
CC[C@@]1(CO)CCOC1,OCC1(CO)CCOC1
CC[C@@]1(CO)COCO1,OCC1(CO)COCO1
CC(C)(C)[C@@]1(CO)CN1,OC[C@@]1(C(F)(F)F)CN1
CC(C)(C)[C@@]1(CO)CO1,CC(C)(O)[C@@]1(CO)CO1
C#C[C@H](C)[C@@]1(CO)CN1,C[C@@H](C#N)[C@@]1(CO)CN1
CC1(C2(CO)CC2)CC1,C[C@]12CC[C@@]1(CO)CC2
C[C@@]1(C2(CO)CC2)CO1,C[C@@]12CC[C@]1(CO)CO2
C[C@@]1([C@@]2(CO)CN2)CO1,C[C@@]12CN[C@]1(CO)CO2
