target_smiles,ref_smiles,target_diff,ref_diff
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,"([('Oxime', 1, [(13, 12, 14)])], [])","([('Ketone', 1, [(12, 13)])], [])"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,"([('Hydroxy', 1, [(3,)])], [])","([('Carboxylic ester', 1, [(4, 6, 3)])], [('C1 alkane', 1, [(5,)])])"
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]([NH3+])CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C([NH3+])CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,"([('Amide', 1, [(63, 65, 64)])], [])","([('Hydroxy', 1, [(63,)])], [])"
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,"([], [])","([], [('C1 alkane', 1, [(4,)])])"
CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,CC[NH+](CCO)CCCC(C)Nc1cc[nH+]c2cc(Cl)ccc12,"([], [])","([('Hydroxy', 1, [(5,)])], [])"
CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,"([('Ammonium', 1, [(2,)])], [])","([('Amine', 1, [(2,)])], [])"
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,"([], [])","([], [('C1 alkane', 1, [(8,)])])"
CCC(C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@H](C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC[NH3+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC[NH3+])NC1=O)[C@@H](C)O,CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CC[NH3+])NC(=O)C(CC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC[NH3+])NC1=O)C(C)O,"([], [('C1 alkane', 2, [(3,), (66,)])])","([('Benzene', 1, [(66, 67, 68, 69, 70, 71)])], [])"
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,"([], [])","([('Fluoride', 1, [(17,)])], [])"
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"([('Chloride', 1, [(9,)])], [])","([('Hydroxy', 1, [(11,)])], [('C2 alkane', 1, [(0, 1)])])"
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,"([], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])"
CCC(=O)OCCNC(=O)C[n+]1ccccc1,CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1,"([], [])","([], [('C9 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8)])])"
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CCC1(c2ccccc2)CCC(=O)NC1=O,"([('Amine', 1, [(7,)])], [])","([], [])"
C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,C=CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)[O-])c3csc(N)n3)[C@H]2SC1,"([('Oxime', 1, [(15, 14, 16)])], [])","([('Oximether', 1, [(15, 14, 16, 17)]), ('Carboxylic acid', 1, [(18, 19, 20)])], [])"
CCC[C@H]([NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)OCC,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCC[C@@H]21,"([('azonane', 1, [(16, 17, 18, 19, 20, 9, 10, 14, 15)])], [('C1 alkane', 1, [(0,)])])","([('Benzene', 1, [(8, 9, 10, 11, 12, 13)]), ('azocane', 1, [(26, 25, 24, 20, 19, 29, 28, 27)])], [])"
CCC[C@H]([NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCCC[C@@H]21)C(=O)OCC,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,"([], [('C1 alkane', 1, [(0,)])])","([('Benzene', 1, [(8, 9, 10, 11, 12, 13)])], [])"
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[NH+](C)C1,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[NH+](C)C1,"([('Hydroxy', 1, [(23,)])], [])","([('Chloride', 1, [(12,)])], [])"
CCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,CCCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCC[NH+]1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,CCCC[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,"([('Barbiturate', 1, [(5, 8, 9, 10, 11, 12, 13, 14, 15)])], [])","([('Lactam', 2, [(8, 9, 10), (14, 15, 13)]), ('Thiourea', 1, [(10, 11, 12, 13)])], [('C1 alkane', 1, [(7,)])])"
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"([], [])","([], [('C1 alkane', 1, [(0,)])])"
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,"([('Carboxylic ester', 1, [(3, 4, 5)])], [('C2 alkane', 1, [(0, 1)])])","([], [])"
CCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CCCCCCCCC[NH+]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,"([], [])","([], [('C5 alkane', 1, [(0, 1, 2, 3, 4)])])"
CCCCCCC(=O)OCCN1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CCCCCCCCCC(=O)OCCN1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"([], [])","([], [('C3 alkane', 1, [(0, 1, 2)])])"
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,"([], [])","([], [('C2 alkane', 2, [(0, 1), (48, 49)])])"
CCCCCCCCCCCCCCCCCCCCCCO,CCCCCCCCCCCCCCCCO,"([], [('C6 alkane', 1, [(0, 1, 2, 3, 4, 5)])])","([], [])"
CCCCOc1cc(C(=O)OCC[NH+](CC)CC)ccc1N,CCCOc1ccc(C(=O)OCC[NH+](CC)CC)cc1N,"([], [('C1 alkane', 1, [(0,)])])","([], [])"
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,"([], [])","([('Hydroxy', 1, [(34,)]), ('Carboxylic acid', 2, [(30, 29, 31), (35, 36, 37)])], [('C2 alkane', 1, [(32, 33)])])"
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,"([], [('C1 alkane', 2, [(34,), (35,)])])","([('Benzene', 1, [(37, 38, 39, 40, 41, 42)]), ('imidazole', 1, [(33, 34, 35, 43, 44)])], [])"
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@@H]2CCC[C@@H]21,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,"([('azocane', 1, [(26, 25, 24, 20, 19, 29, 28, 27)])], [])","([('azonane', 1, [(26, 27, 28, 29, 30, 19, 20, 24, 25)])], [])"
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1[C@H](C(=O)[O-])C[C@H]2CCCC[C@@H]21,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],"([('azonane', 1, [(26, 27, 28, 29, 30, 19, 20, 24, 25)])], [])","([('pyrrolidine', 1, [(21, 22, 23, 19, 20)])], [])"
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)[O-],CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)[O-],"([('Ether', 2, [(24,), (27,)])], [('C1 alkane', 2, [(25,), (28,)])])","([], [])"
CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)[O-],CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N1CCC[C@H]1C(=O)[O-],"([('Benzene', 1, [(21, 22, 23, 24, 25, 26)])], [])","([('pyrrolidine', 1, [(21, 22, 23, 19, 20)])], [])"
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O,"([], [])","([('Alkene', 1, [(28, 29)]), ('Carboxylic acid', 2, [(26, 25, 27), (30, 31, 32)])], [])"
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,"([('Lactam', 1, [(22, 23, 24)]), ('Oxoarene', 1, [(20, 21)]), ('1,2,4-triazine', 1, [(20, 22, 24, 25, 18, 19)])], [])","([('tetrazole', 1, [(18, 19, 20, 21, 22)])], [])"
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21,"([('Carboxylic acid', 1, [(13, 14, 15)]), ('Amide', 1, [(10, 12, 11)]), ('Ketenacetal', 1, [(7, 8, 16, 9)])], [])","([('Thioether', 1, [(7,)]), ('Nitrile', 1, [(10, 9)])], [('C1 alkane', 1, [(8,)])])"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CC[NH+]3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CC[NH+]3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"([], [])","([('Ether', 1, [(13,)])], [('C1 alkane', 1, [(14,)])])"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CC[NH+]3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CC[NH+]3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"([('Alkene', 1, [(29, 30)])], [])","([], [])"
